23,2025-02-08,,Utah,REG (Conf),W,72,61,,25,52,.481,9,24,.375,16,28,.571,.567,13,23,.565,5,23,28,15,6,4,6,13,23,56,.411,6,23,.261,17,33,.515,.464,9,14,.643,9,25,34,11,2,0,10,20
24,2025-02-11,,Brigham Young,REG (Conf),L,69,73,,27,58,.466,9,27,.333,18,31,.581,.543,6,7,.857,5,20,25,19,6,1,7,15,25,55,.455,10,28,.357,15,27,.556,.545,13,16,.813,7,24,31,13,2,0,10,10
25,2025-02-15,@,Baylor,REG (Conf),L,71,74,OT,26,65,.400,8,31,.258,18,34,.529,.462,11,17,.647,9,25,34,17,8,3,10,23,21,54,.389,5,22,.227,16,32,.500,.435,27,32,.844,7,29,36,14,7,4,10,15
26,2025-02-19,,Cincinnati,REG (Conf),W,62,59,,22,55,.400,6,18,.333,16,37,.432,.455,12,14,.857,12,27,39,12,2,2,9,10,25,61,.410,7,23,.304,18,38,.474,.467,2,7,.286,9,21,30,8,4,4,4,15
27,2025-02-22,@,Texas Tech,REG (Conf),L,51,73,,19,58,.328,6,27,.222,13,31,.419,.379,7,11,.636,8,21,29,9,4,4,7,16,26,56,.464,9,22,.409,17,34,.500,.545,12,15,.800,8,32,40,12,5,3,8,9
28,2025-02-25,,TCU,REG (Conf),W,73,55,,27,52,.519,11,26,.423,16,26,.615,.625,8,11,.727,5,23,28,17,10,6,12,14,20,51,.392,3,14,.214,17,37,.459,.422,12,16,.750,6,19,25,8,5,1,14,16
29,2025-03-01,@,Brigham Young,REG (Conf),L,56,77,,21,63,.333,8,27,.296,13,36,.361,.397,6,10,.600,7,20,27,9,6,1,4,22,29,55,.527,5,15,.333,24,40,.600,.573,14,22,.636,6,31,37,16,1,2,6,12
30,2025-03-04,@,Utah,REG (Conf),W,71,69,,26,57,.456,8,23,.348,18,34,.529,.526,11,16,.688,6,21,27,14,7,2,10,20,19,50,.380,9,28,.321,10,22,.455,.470,22,32,.688,10,26,36,11,7,3,16,17
31,2025-03-08,,UCF,REG (Conf),W,72,65,,27,66,.409,12,37,.324,15,29,.517,.500,6,10,.600,14,26,40,17,6,5,15,17,23,59,.390,8,25,.320,15,34,.441,.458,11,17,.647,12,25,37,9,11,4,17,14

32,2025-03-12,N,Colorado,CTOURN,L,60,67,,21,51,.412,6,19,.316,15,32,.469,.471,12,18,.667,9,17,26,12,8,2,14,18,22,49,.449,5,13,.385,17,36,.472,.500,18,22,.818,7,21,28,10,7,4,11,15
