23,2025-02-02,@,Hawaii,REG (Conf),L,57,82,,19,52,.365,4,17,.235,15,35,.429,.404,15,26,.577,6,22,28,6,6,4,13,16,31,70,.443,10,30,.333,21,40,.525,.514,10,14,.714,12,31,43,16,7,2,12,21
24,2025-02-06,@,Cal State Northridge,REG (Conf),L,63,82,,16,44,.364,7,18,.389,9,26,.346,.443,24,32,.750,4,24,28,11,4,2,19,16,29,67,.433,11,33,.333,18,34,.529,.515,13,17,.765,11,24,35,25,14,4,12,26
25,2025-02-08,,UC Davis,REG (Conf),L,49,65,,14,47,.298,3,17,.176,11,30,.367,.330,18,20,.900,11,28,39,8,2,4,21,17,26,61,.426,7,19,.368,19,42,.452,.484,6,13,.462,6,22,28,16,12,5,9,19
26,2025-02-13,,Cal Poly,REG (Conf),L,83,98,,30,64,.469,7,24,.292,23,40,.575,.523,16,22,.727,4,29,33,8,5,5,17,17,35,72,.486,13,30,.433,22,42,.524,.576,15,17,.882,5,30,35,22,11,2,11,20
27,2025-02-15,@,Cal State Bakersfield,REG (Conf),L,54,91,,21,58,.362,3,18,.167,18,40,.450,.388,9,17,.529,11,20,31,8,1,3,16,21,31,62,.500,8,22,.364,23,40,.575,.565,21,26,.808,14,24,38,16,12,5,10,18
28,2025-02-20,@,UC Santa Barbara,REG (Conf),L,56,86,,22,57,.386,6,22,.273,16,35,.457,.439,6,12,.500,9,19,28,11,5,1,13,14,33,62,.532,12,26,.462,21,36,.583,.629,8,13,.615,9,24,33,16,7,6,7,12
29,2025-02-27,,UC Irvine,REG (Conf),L,51,76,,21,64,.328,3,16,.188,18,48,.375,.352,6,8,.750,7,26,33,10,5,2,13,9,31,62,.500,10,28,.357,21,34,.618,.581,4,8,.500,4,31,35,16,8,11,8,10
30,2025-03-01,@,UC San Diego,REG (Conf),L,55,100,,19,51,.373,6,20,.300,13,31,.419,.431,11,16,.688,6,25,31,8,2,1,17,7,37,70,.529,18,40,.450,19,30,.633,.657,8,9,.889,5,26,31,28,12,2,3,14
31,2025-03-06,@,Cal Poly,REG (Conf),L,61,100,,21,53,.396,5,22,.227,16,31,.516,.443,14,22,.636,6,25,31,8,3,3,24,12,35,72,.486,20,44,.455,15,28,.536,.625,10,12,.833,9,24,33,19,16,0,10,19
32,2025-03-08,,UC Riverside,REG (Conf),L,59,64,,21,60,.350,9,26,.346,12,34,.353,.425,8,10,.800,7,25,32,10,1,3,9,17,22,56,.393,6,27,.222,16,29,.552,.446,14,20,.700,5,32,37,7,5,1,7,15
