23,2025-02-04,@,Iowa,REG (Conf),W,90,81,,30,57,.526,12,25,.480,18,32,.563,.632,18,23,.783,10,23,33,13,9,1,11,13,30,58,.517,11,30,.367,19,28,.679,.612,10,16,.625,6,19,25,19,5,4,11,18
24,2025-02-07,,Southern California,REG (Conf),W,90,72,,33,66,.500,6,26,.231,27,40,.675,.545,18,26,.692,15,28,43,19,8,2,10,24,26,63,.413,4,26,.154,22,37,.595,.444,16,29,.552,11,17,28,10,6,5,10,22
25,2025-02-11,@,Michigan,REG (Conf),L,73,75,,30,69,.435,7,20,.350,23,49,.469,.486,6,8,.750,9,21,30,9,7,1,11,23,25,56,.446,7,23,.304,18,33,.545,.509,18,26,.692,12,21,33,7,5,5,11,13
26,2025-02-15,,Wisconsin,REG (Conf),L,84,94,,29,56,.518,10,22,.455,19,34,.559,.607,16,21,.762,3,21,24,21,2,0,4,21,32,52,.615,12,30,.400,20,22,.909,.731,18,24,.750,2,21,23,18,2,4,3,14
27,2025-02-18,@,Michigan State,REG (Conf),L,66,75,,24,47,.511,9,24,.375,15,23,.652,.606,9,11,.818,5,15,20,16,4,3,12,20,28,48,.583,4,13,.308,24,35,.686,.625,15,21,.714,5,17,22,20,10,2,6,13
28,2025-02-23,@,Indiana,REG (Conf),L,58,73,,20,47,.426,7,16,.438,13,31,.419,.500,11,15,.733,5,21,26,9,5,0,15,19,28,54,.519,4,19,.211,24,35,.686,.556,13,20,.650,5,18,23,18,9,4,7,16
29,2025-02-28,,UCLA,REG (Conf),W,76,66,,27,52,.519,11,22,.500,16,30,.533,.625,11,16,.688,6,16,22,14,9,1,9,17,24,50,.480,5,18,.278,19,32,.594,.530,13,16,.813,12,18,30,19,4,2,14,18
30,2025-03-04,,Rutgers,REG (Conf),W,100,71,,37,66,.561,18,36,.500,19,30,.633,.697,8,9,.889,14,24,38,19,6,1,9,14,25,57,.439,8,25,.320,17,32,.531,.509,13,21,.619,8,13,21,10,3,1,9,12
31,2025-03-07,@,Illinois,REG (Conf),L,80,88,,32,63,.508,5,18,.278,27,45,.600,.548,11,13,.846,4,23,27,14,5,1,7,21,28,57,.491,11,30,.367,17,27,.630,.588,21,25,.840,4,22,26,20,3,2,8,13
32,2025-03-13,N,Southern California,REG (Non-Conf),W,76,71,,26,55,.473,9,23,.391,17,32,.531,.555,15,23,.652,12,19,31,13,2,2,9,15,27,62,.435,7,24,.292,20,38,.526,.492,10,14,.714,14,17,31,12,3,3,10,22
33,2025-03-14,N,Michigan,REG (Non-Conf),L,68,86,,22,65,.338,7,22,.318,15,43,.349,.392,17,22,.773,14,17,31,11,3,1,5,17,30,58,.517,8,26,.308,22,32,.688,.586,18,22,.818,9,31,40,25,3,3,6,20
