23,2025-02-08,,Georgia Southern,REG (Non-Conf),L,57,83,,19,60,.317,5,26,.192,14,34,.412,.358,14,21,.667,9,20,29,12,6,2,12,10,32,63,.508,14,34,.412,18,29,.621,.619,5,12,.417,10,28,38,26,10,2,15,16
24,2025-02-11,@,Akron,REG (Conf),L,92,105,,32,75,.427,11,31,.355,21,44,.477,.500,17,24,.708,20,13,33,8,8,2,11,17,39,63,.619,14,28,.500,25,35,.714,.730,13,19,.684,8,24,32,21,5,5,15,18
25,2025-02-15,,Miami (OH),REG (Conf),W,78,70,,28,68,.412,4,16,.250,24,52,.462,.441,18,26,.692,20,28,48,9,12,2,12,20,26,60,.433,8,22,.364,18,38,.474,.500,10,16,.625,5,19,24,19,5,5,14,21
26,2025-02-18,@,Buffalo,REG (Conf),W,97,64,,41,71,.577,13,26,.500,28,45,.622,.669,2,5,.400,14,22,36,27,11,1,11,27,19,43,.442,2,12,.167,17,31,.548,.465,24,37,.649,4,18,22,12,6,5,18,13
27,2025-02-22,,Central Michigan,REG (Conf),L,57,86,,21,59,.356,6,26,.231,15,33,.455,.407,9,14,.643,8,15,23,10,5,6,10,19,32,61,.525,5,11,.455,27,50,.540,.566,17,24,.708,10,30,40,19,7,3,8,17
28,2025-02-25,,Ohio,REG (Conf),W,82,73,,30,59,.508,8,19,.421,22,40,.550,.576,14,21,.667,10,32,42,13,6,4,16,15,28,67,.418,9,28,.321,19,39,.487,.485,8,14,.571,8,22,30,19,15,2,10,16
29,2025-03-01,@,Northern Illinois,REG (Conf),W,74,70,,27,62,.435,9,24,.375,18,38,.474,.508,11,18,.611,11,27,38,11,9,1,8,13,26,53,.491,14,30,.467,12,23,.522,.623,4,11,.364,4,24,28,17,5,3,14,15
30,2025-03-04,,Kent State,REG (Conf),L,76,77,,26,61,.426,6,21,.286,20,40,.500,.475,18,23,.783,9,19,28,14,5,2,6,23,24,67,.358,3,15,.200,21,52,.404,.381,26,31,.839,22,24,46,10,3,3,12,21
31,2025-03-07,@,Bowling Green,REG (Conf),W,64,63,,24,56,.429,8,26,.308,16,30,.533,.500,8,14,.571,8,19,27,11,9,4,7,15,23,50,.460,6,18,.333,17,32,.531,.520,11,15,.733,6,24,30,10,2,2,12,15

32,2025-03-13,N,Kent State,CTOURN,L,66,73,,26,62,.419,7,28,.250,19,34,.559,.476,7,12,.583,10,21,31,13,6,1,12,17,29,61,.475,8,23,.348,21,38,.553,.541,7,12,.583,8,25,33,13,8,3,13,16
