23,2026-01-31,@,Navy,REG (Conf),L,71,87,,25,62,.403,12,30,.400,13,32,.406,.500,9,10,.900,9,10,19,11,5,2,12,13,38,58,.655,6,15,.400,32,43,.744,.707,5,10,.500,8,24,32,27,8,3,11,11
24,2026-02-04,,Lehigh,REG (Conf),W,89,84,2OT,32,74,.432,10,29,.345,22,45,.489,.500,15,18,.833,11,32,43,15,11,5,11,17,31,68,.456,11,33,.333,20,35,.571,.537,11,21,.524,8,25,33,23,7,4,13,13
25,2026-02-07,@,Boston University,REG (Conf),L,69,78,,27,61,.443,8,35,.229,19,26,.731,.508,7,12,.583,4,17,21,8,11,3,8,17,26,53,.491,12,30,.400,14,23,.609,.604,14,18,.778,11,29,40,17,4,1,18,8
26,2026-02-11,@,Lafayette,REG (Conf),W,68,54,,26,59,.441,10,29,.345,16,30,.533,.525,6,8,.750,6,34,40,17,2,4,10,16,22,66,.333,4,33,.121,18,33,.545,.364,6,15,.400,11,27,38,11,6,0,4,11
27,2026-02-15,,Holy Cross,REG (Conf),W,83,73,,28,60,.467,14,32,.438,14,28,.500,.583,13,17,.765,7,29,36,13,3,3,4,14,27,59,.458,6,21,.286,21,38,.553,.508,13,17,.765,5,23,28,9,4,3,5,17
28,2026-02-18,,Army,REG (Conf),L,77,87,,26,57,.456,7,25,.280,19,32,.594,.518,18,23,.783,6,22,28,11,4,6,10,18,31,64,.484,9,28,.321,22,36,.611,.555,16,19,.842,7,23,30,15,6,0,7,16
29,2026-02-21,@,Colgate,REG (Conf),L,98,101,OT,33,80,.413,14,36,.389,19,44,.432,.500,18,23,.783,10,28,38,17,5,2,8,24,31,65,.477,8,27,.296,23,38,.605,.538,31,35,.886,2,36,38,18,4,7,10,18
30,2026-02-25,,Navy,REG (Conf),L,51,78,,18,57,.316,7,32,.219,11,25,.440,.377,8,14,.571,13,18,31,9,4,3,9,13,29,53,.547,10,22,.455,19,31,.613,.642,10,15,.667,7,29,36,16,6,3,7,13
31,2026-02-28,@,Holy Cross,REG (Conf),W,76,62,,29,66,.439,8,26,.308,21,40,.525,.500,10,11,.909,9,23,32,10,9,3,3,18,21,54,.389,3,15,.200,18,39,.462,.417,17,22,.773,6,24,30,6,2,6,9,14

32,2026-03-05,@,Colgate,CTOURN,L,77,90,,28,60,.467,10,28,.357,18,32,.563,.550,11,17,.647,6,13,19,11,4,1,6,17,32,51,.627,8,19,.421,24,32,.750,.706,18,23,.783,7,21,28,19,0,1,7,16
