22,2026-01-24,,Southern Mississippi,REG (Conf),W,85,67,,29,51,.569,14,23,.609,15,28,.536,.706,13,17,.765,5,28,33,13,7,3,14,17,24,54,.444,4,13,.308,20,41,.488,.481,15,23,.652,5,16,21,6,12,1,7,18
23,2026-01-29,@,South Alabama,REG (Conf),L,48,53,,17,59,.288,10,43,.233,7,16,.438,.373,4,7,.571,11,30,41,13,2,5,9,11,21,54,.389,5,18,.278,16,36,.444,.435,6,10,.600,4,25,29,11,4,1,4,8
24,2026-02-01,@,Louisiana–Monroe,REG (Conf),W,83,79,,32,62,.516,13,27,.481,19,35,.543,.621,6,9,.667,11,26,37,17,3,2,10,17,29,65,.446,10,30,.333,19,35,.543,.523,11,15,.733,8,19,27,14,3,1,7,13
25,2026-02-04,,Arkansas State,REG (Conf),L,66,70,,22,57,.386,11,33,.333,11,24,.458,.482,11,17,.647,9,24,33,16,9,3,16,17,23,61,.377,9,23,.391,14,38,.368,.451,15,21,.714,15,23,38,9,11,4,14,19
26,2026-02-07,,Massachusetts,REG (Non-Conf),W,94,91,3OT,35,82,.427,16,34,.471,19,48,.396,.524,8,16,.500,15,35,50,13,4,4,10,22,35,83,.422,10,26,.385,25,57,.439,.482,11,23,.478,21,35,56,11,3,1,12,20
27,2026-02-12,@,Louisiana,REG (Conf),W,69,65,,21,48,.438,7,15,.467,14,33,.424,.510,20,23,.870,5,23,28,2,1,1,16,23,20,56,.357,5,20,.250,15,36,.417,.402,20,25,.800,7,20,27,6,7,5,9,21
28,2026-02-18,,James Madison,REG (Conf),L,65,67,,22,57,.386,7,29,.241,15,28,.536,.447,14,22,.636,5,29,34,8,1,4,5,14,26,61,.426,6,17,.353,20,44,.455,.475,9,12,.750,6,28,34,7,2,2,5,15
29,2026-02-21,,Marshall,REG (Conf),W,79,75,,24,61,.393,7,23,.304,17,38,.447,.451,24,34,.706,13,29,42,7,6,10,13,16,27,71,.380,5,20,.250,22,51,.431,.415,16,18,.889,10,28,38,8,8,5,10,21
30,2026-02-24,@,Georgia State,REG (Conf),W,76,71,,27,68,.397,10,31,.323,17,37,.459,.471,12,15,.800,14,25,39,10,4,3,6,15,25,60,.417,5,16,.313,20,44,.455,.458,16,19,.842,8,26,34,7,4,3,7,17
31,2026-02-27,@,James Madison,REG (Conf),W,69,68,,25,59,.424,6,22,.273,19,37,.514,.475,13,15,.867,9,23,32,7,5,3,6,16,23,58,.397,8,23,.348,15,35,.429,.466,14,21,.667,9,25,34,9,4,2,7,12

32,2026-03-07,N,Georgia Southern,CTOURN,L,72,96,,20,53,.377,9,32,.281,11,21,.524,.462,23,30,.767,11,19,30,9,3,0,14,16,35,65,.538,12,29,.414,23,36,.639,.631,14,19,.737,11,21,32,9,9,3,5,19
